Season,Date,Garden,Variety,Clump,Tallest.Plant,Shortest.Plant,N.plants,Thinned,Removed,Comments,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development,Comments.2008
2010,2010-09-09,POG,Greasy-head,21,75,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-09,POG,Greasy-head,22,130,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-09,POG,Greasy-head,23,135,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-09,POG,Greasy-head,24,125,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-09,POG,Greasy-head,25,90,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-09,POG,Greasy-head,26,100,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-09,POG,Greasy-head,27,110,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-09,POG,Greasy-head,28,140,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-09,POG,Greasy-head,29,75,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-09,POG,Greasy-head,30,110,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,1,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,2,NA,NA,5,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,3,NA,NA,6,0,0,Tassels dried out.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,4,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,5,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,6,175,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,7,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,8,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,9,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,10,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,11,NA,NA,6,0,0,Tasels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,12,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,13,NA,NA,NA,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,14,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,15,NA,NA,7,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,16,145,NA,5,0,0,Tasels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,17,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,18,165,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,19,NA,NA,5,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,20,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,21,NA,NA,6,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,22,NA,NA,5,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,23,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,24,NA,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,25,NA,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,CDG,Hopi White,26,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,1,NA,NA,5,0,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,2,NA,NA,6,0,0,Tassels dried out.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,3,NA,NA,7,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,4,80,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,5,NA,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,6,NA,NA,2,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,7,95,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,8,90,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,9,80,NA,2,0,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,10,105,NA,7,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,11,90,NA,44,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,12,110,NA,2,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,13,105,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,14,115,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,15,95,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,16,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,17,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,18,80,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,19,40,NA,1,0,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,20,85,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,21,130,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,22,125,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,23,0,NA,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,24,95,NA,2,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,25,105,NA,3,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,26,90,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,27,NA,NA,4,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,28,70,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,29,70,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,30,105,NA,5,0,0,Tassels dried out.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,31,100,NA,2,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,32,NA,NA,3,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,33,115,NA,1,0,0,Hermaphrodite,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,34,100,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,35,80,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,36,60,NA,3,0,0,Tassels dried. Hermaphrodite,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,37,85,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,38,125,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,39,100,NA,3,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,40,65,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,41,NA,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,42,65,NA,3,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,43,50,NA,1,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,44,75,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,45,85,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,46,105,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,47,130,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,48,0,NA,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,49,100,NA,3,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,50,110,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,51,70,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,52,85,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,53,105,NA,7,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,54,125,NA,2,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,55,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,56,110,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,57,125,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,58,95,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,59,45,NA,3,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,60,115,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,61,125,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,62,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,63,100,NA,2,0,0,tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,64,110,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,65,75,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,66,90,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,67,NA,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,68,60,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,69,60,NA,3,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,70,55,NA,3,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,71,65,NA,NA,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,72,70,NA,2,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,73,90,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,74,NA,NA,3,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,75,NA,NA,2,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,KUG,Hopi Blue,76,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,KUG,Hopi Blue,77,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,1,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,2,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,3,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,4,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,5,90,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,6,85,NA,6,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,7,NA,NA,7,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,8,120,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,9,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,10,90,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,11,75,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,12,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,13,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,14,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,15,100,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,16,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,17,120,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,18,NA,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,19,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,20,85,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,21,45,NA,6,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,22,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,23,110,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,24,120,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,25,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,26,75,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,PHG,Hopi White,27,95,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,28,95,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,29,90,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PHG,Hopi White,30,70,NA,6,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,1,50,NA,5,0,0,Tasels dried out,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,2,75,NA,6,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,3,70,NA,6,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,4,NA,NA,4,0,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,5,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,6,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,7,95,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,8,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,9,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,10,65,NA,4,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,11,NA,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,12,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,13,NA,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,14,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,15,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,16,NA,NA,4,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,17,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,18,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,19,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,20,5,NA,NA,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,21,NA,NA,4,0,0,Tassels dried out,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,22,45,NA,3,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,23,45,NA,1,0,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,24,170,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,25,125,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,26,140,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,27,130,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,28,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,29,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,30,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,31,NA,NA,4,0,0,Tassels dried out. One ear dropped to ground.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,32,180,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,33,NA,NA,5,0,0,Tassels dried out.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,34,NA,NA,6,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,35,NA,NA,5,0,0,Tassels dried,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,36,NA,NA,5,0,0,Tassels dried out. Hermaphrodite ear.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,37,155,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,PLC,Greasy-head & Hopi Blue,38,130,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,1,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,2,NA,NA,5,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,3,NA,NA,6,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,4,NA,NA,4,0,0,Tassels dried out.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,5,NA,NA,NA,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,6,NA,NA,NA,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
2010,2010-09-16,POG,Greasy-head,7,NA,NA,NA,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
