Season,Date,Garden,Acc_FGDD,Variety,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development
2013,2013-08-01,PLC,1443.9599999999998,Hopi Blue,0,0,0,0,0,0
2013,2013-08-02,PLC,1466.4599999999998,Hopi Blue,0.3235294117647059,0.17647058823529413,0,0,0,0
2013,2013-08-08,PLC,1596.0599999999997,Hopi Blue,0.3235294117647059,0.17647058823529413,0,0,0,0
2013,2013-08-15,PLC,1725.0299999999997,Hopi Blue,0.5588235294117647,0.3235294117647059,0,0,0,0
2013,2013-08-22,PLC,1875.4199999999998,Hopi Blue,0.5588235294117647,0.35294117647058826,0.029411764705882353,0,0,0
2013,2013-08-30,PLC,2042.4599999999998,Hopi Blue,0.6176470588235294,0.4411764705882353,0.2647058823529412,0.058823529411764705,0.029411764705882353,0
2013,2013-09-06,PLC,2200.5,Hopi Blue,0.6764705882352942,0.5294117647058824,0.4117647058823529,0.38235294117647056,0.2647058823529412,0
2013,2013-09-16,PLC,2370.419999999999,Hopi Blue,0.7058823529411765,0.5588235294117647,0.47058823529411764,0.4411764705882353,0.4411764705882353,0.029411764705882353
2013,2013-09-27,PLC,2526.12,Hopi Blue,0.7058823529411765,0.6470588235294118,0.5588235294117647,0.5588235294117647,0.5294117647058824,0.35294117647058826
2014,2014-06-11,PLC,319.32000000000005,Hopi Blue,0,0,0,0,0,0
2014,2014-06-19,PLC,460.80000000000007,Hopi Blue,0,0,0,0,0,0
2014,2014-06-26,PLC,587.88,Hopi Blue,0,0,0,0,0,0
2014,2014-07-04,PLC,753.3000000000001,Hopi Blue,0,0,0,0,0,0
2014,2014-07-11,PLC,905.85,Hopi Blue,0,0,0,0,0,0
2014,2014-07-18,PLC,1065.96,Hopi Blue,0,0,0,0,0,0
2014,2014-07-25,PLC,1229.94,Hopi Blue,0,0,0,0,0,0
2014,2014-07-31,PLC,1365.93,Hopi Blue,0,0,0,0,0,0
2014,2014-08-15,PLC,1686.51,Hopi Blue,0,0,0,0,0,0
2014,2014-08-21,PLC,1808.46,Hopi Blue,0,0,0,0,0,0
2014,2014-08-28,PLC,1922.94,Hopi Blue,0,0,0,0,0,0
2014,2014-09-05,PLC,2054.97,Hopi Blue,0,0,0,0,0,0
2014,2014-09-12,PLC,2168.5500000000006,Hopi Blue,0,0,0,0,0,0
2014,2014-09-18,PLC,2276.1000000000004,Hopi Blue,0,0,0,0,0,0
2014,2014-09-28,PLC,2456.100000000001,Hopi Blue,0,0,0,0,0,0
2015,2015-06-19,PLC,404.09999999999997,Hopi Blue,0,0,0,0,0,0
2015,2015-06-25,PLC,525.0600000000001,Hopi Blue,0,0,0,0,0,0
2015,2015-07-02,PLC,688.5000000000001,Hopi Blue,0,0,0,0,0,0
2015,2015-07-09,PLC,828.9450000000002,Hopi Blue,0,0,0,0,0,0
2015,2015-07-16,PLC,958.3650000000002,Hopi Blue,0.4,0.06666666666666667,0,0,0,0
2015,2015-07-23,PLC,1094.8950000000002,Hopi Blue,0.8666666666666667,0.6,0.06666666666666667,0,0,0
2015,2015-07-30,PLC,1238.4450000000002,Hopi Blue,0.9666666666666667,0.8666666666666667,0.7333333333333333,0.3333333333333333,0.13333333333333333,0
2015,2015-08-06,PLC,1382.085,Hopi Blue,1,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.7666666666666667,0
2015,2015-08-13,PLC,1530.045,Hopi Blue,1,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667,0
2015,2015-08-20,PLC,1675.035,Hopi Blue,1,1,1,0.9333333333333333,0.9333333333333333,0.16666666666666666
2015,2015-08-27,PLC,1818.045,Hopi Blue,1,1,1,0.9333333333333333,0.9333333333333333,0.3
2015,2015-09-03,PLC,1962.4950000000001,Hopi Blue,1,1,1,0.9333333333333333,0.9333333333333333,0.5666666666666667
2015,2015-09-10,PLC,2083.005,Hopi Blue,1,1,1,0.9333333333333333,0.9333333333333333,0.7333333333333333
2015,2015-09-16,PLC,2188.035,Hopi Blue,1,1,1,0.9333333333333333,0.9333333333333333,0.8333333333333334
2015,2015-09-17,PLC,2202.5249999999996,Hopi Blue,1,1,1,0.9333333333333333,0.9333333333333333,0.8333333333333334
2016,2016-06-08,PLC,226.07999999999998,Hopi Blue,0,0,0,0,0,0
2016,2016-06-15,PLC,358.11,Hopi Blue,0,0,0,0,0,0
2016,2016-06-23,PLC,525.6,Hopi Blue,0,0,0,0,0,0
2016,2016-06-30,PLC,685.08,Hopi Blue,0,0,0,0,0,0
2016,2016-07-07,PLC,812.6999999999999,Hopi Blue,0,0,0,0,0,0
2016,2016-07-14,PLC,947.2499999999999,Hopi Blue,0.03571428571428571,0.03571428571428571,0,0,0,0
2016,2016-07-22,PLC,1120.23,Hopi Blue,0.07142857142857142,0.03571428571428571,0.03571428571428571,0,0,0
2016,2016-07-28,PLC,1259.64,Hopi Blue,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0
2016,2016-08-03,PLC,1396.71,Hopi Blue,0.25,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.03571428571428571,0
2016,2016-08-11,PLC,1566.18,Hopi Blue,0.8214285714285714,0.6071428571428571,0.35714285714285715,0.17857142857142858,0.14285714285714285,0
2016,2016-08-18,PLC,1705.68,Hopi Blue,0.8928571428571429,0.8928571428571429,0.6785714285714286,0.6428571428571429,0.42857142857142855,0.03571428571428571
2016,2016-08-25,PLC,1826.19,Hopi Blue,0.9642857142857143,0.9285714285714286,0.8928571428571429,0.8571428571428571,0.75,0.14285714285714285
2016,2016-09-01,PLC,1937.25,Hopi Blue,1,1,1,1,0.8928571428571429,0.39285714285714285
2016,2016-09-07,PLC,2047.77,Hopi Blue,1,1,1,1,0.8928571428571429,0.6428571428571429
2016,2016-09-14,PLC,2163.69,Hopi Blue,1,1,1,1,1,0.8214285714285714
2016,2016-09-23,PLC,2303.2799999999997,Hopi Blue,1,1,1,1,1,0.8214285714285714
2017,2017-06-02,PLC,177.12,Hopi Blue,0,0,0,0,0,0
2017,2017-06-07,PLC,269.54999999999995,Hopi Blue,0,0,0,0,0,0
2017,2017-06-14,PLC,393.66,Hopi Blue,0,0,0,0,0,0
2017,2017-06-22,PLC,552.5100000000001,Hopi Blue,0,0,0,0,0,0
2017,2017-06-28,PLC,667.5300000000001,Hopi Blue,0,0,0,0,0,0
2017,2017-07-05,PLC,801.9900000000001,Hopi Blue,0,0,0,0,0,0
2017,2017-07-12,PLC,969.4800000000001,Hopi Blue,0.2857142857142857,0.14285714285714285,0,0,0,0
2017,2017-07-19,PLC,1126.9800000000002,Hopi Blue,0.6071428571428571,0.5,0,0,0,0
2017,2017-07-26,PLC,1286.3700000000003,Hopi Blue,0.7857142857142857,0.75,0.5,0.32142857142857145,0.21428571428571427,0
2017,2017-08-02,PLC,1437.7500000000005,Hopi Blue,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.42857142857142855,0
2017,2017-08-09,PLC,1580.7600000000004,Hopi Blue,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6785714285714286,0.25
2017,2017-08-16,PLC,1711.8000000000004,Hopi Blue,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.7142857142857143,0.7142857142857143,0.35714285714285715
2017,2017-08-31,PLC,1953.0000000000005,Hopi Blue,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.7142857142857143,0.7142857142857143,0.6071428571428571
2017,2017-09-06,PLC,2079.4500000000007,Hopi Blue,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143
2017,2017-09-14,PLC,2240.370000000001,Hopi Blue,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143
2018,2018-06-06,PLC,326.43,Hopi Blue,0,0,0,0,0,0
2018,2018-06-13,PLC,453.96000000000004,Hopi Blue,0,0,0,0,0,0
2018,2018-06-21,PLC,598.4100000000001,Hopi Blue,0,0,0,0,0,0
2018,2018-06-27,PLC,711,Hopi Blue,0,0,0,0,0,0
2018,2018-07-04,PLC,845.55,Hopi Blue,0,0,0,0,0,0
2018,2018-07-11,PLC,1004.5799999999999,Hopi Blue,0,0,0,0,0,0
2018,2018-07-17,PLC,1143.6299999999999,Hopi Blue,0,0,0,0,0,0
2018,2018-07-25,PLC,1335.51,Hopi Blue,0,0,0,0,0,0
2018,2018-08-01,PLC,1490.94,Hopi Blue,0,0,0,0,0,0
2018,2018-08-08,PLC,1645.92,Hopi Blue,0,0,0,0,0,0
2018,2018-08-16,PLC,1822.41,Hopi Blue,0,0,0,0,0,0
2018,2018-08-22,PLC,1948.8600000000001,Hopi Blue,0,0,0,0,0,0
2018,2018-08-29,PLC,2079.81,Hopi Blue,0,0,0,0,0,0
2018,2018-09-05,PLC,2201.85,Hopi Blue,0,0,0,0,0,0
2018,2018-09-12,PLC,2332.89,Hopi Blue,0,0,0,0,0,0
2018,2018-09-19,PLC,2463.2999999999993,Hopi Blue,0,0,0,0,0,0
2018,2018-09-27,PLC,2585.789999999999,Hopi Blue,0,0,0,0,0,0
2019,2019-06-12,PLC,208.52999999999997,Hopi Blue,0,0,0,0,0,0
2019,2019-06-19,PLC,324.45,Hopi Blue,0,0,0,0,0,0
2019,2019-06-26,PLC,438.47999999999996,Hopi Blue,0,0,0,0,0,0
2019,2019-07-03,PLC,583.1099999999999,Hopi Blue,0,0,0,0,0,0
2019,2019-07-10,PLC,718.02,Hopi Blue,0,0,0,0,0,0
2019,2019-07-17,PLC,876.06,Hopi Blue,0,0,0,0,0,0
2019,2019-07-24,PLC,1028.07,Hopi Blue,0.32,0.04,0,0,0,0
2019,2019-07-31,PLC,1187.1,Hopi Blue,0.64,0.44,0.08,0.08,0.04,0
2019,2019-08-08,PLC,1367.1,Hopi Blue,0.8,0.8,0.64,0.24,0.12,0
2019,2019-08-14,PLC,1490.1299999999999,Hopi Blue,0.84,0.84,0.72,0.44,0.32,0
2019,2019-08-21,PLC,1627.6499999999999,Hopi Blue,0.84,0.84,0.84,0.6,0.56,0
2019,2019-08-28,PLC,1767.6899999999998,Hopi Blue,0.84,0.84,0.84,0.64,0.56,0
2019,2019-09-04,PLC,1912.2299999999998,Hopi Blue,0.84,0.84,0.84,0.64,0.6,0.44
2019,2019-09-11,PLC,2051.19,Hopi Blue,0.84,0.84,0.84,0.64,0.6,0.48
2020,2020-06-03,PLC,233.46000000000004,Hopi Blue,0,0,0,0,0,0
2020,2020-06-10,PLC,347.4900000000001,Hopi Blue,0,0,0,0,0,0
2020,2020-06-17,PLC,486.54000000000013,Hopi Blue,0,0,0,0,0,0
2020,2020-06-24,PLC,613.1700000000001,Hopi Blue,0,0,0,0,0,0
2020,2020-07-01,PLC,751.77,Hopi Blue,0,0,0,0,0,0
2020,2020-07-08,PLC,893.16,Hopi Blue,0,0,0,0,0,0
2020,2020-07-15,PLC,1039.77,Hopi Blue,0,0,0,0,0,0
2020,2020-07-22,PLC,1199.25,Hopi Blue,0,0,0,0,0,0
2020,2020-07-30,PLC,1361.16,Hopi Blue,0,0,0,0,0,0
2020,2020-08-05,PLC,1496.0700000000002,Hopi Blue,0,0,0,0,0,0
2020,2020-08-12,PLC,1634.13,Hopi Blue,0,0,0,0,0,0
2020,2020-08-19,PLC,1787.13,Hopi Blue,0,0,0,0,0,0
2020,2020-08-26,PLC,1947.15,Hopi Blue,0,0,0,0,0,0
2020,2020-09-02,PLC,2093.67,Hopi Blue,0,0,0,0,0,0
2020,2020-09-16,PLC,2289.78,Hopi Blue,0.12,0.08,0,0,0,0
2020,2020-09-23,PLC,2414.7,Hopi Blue,0.2,0.12,0.08,0.08,0,0
2020,2020-09-30,PLC,2522.0699999999997,Hopi Blue,0.32,0.28,0.12,0.12,0.04,0
2021,2021-06-02,PLC,203.85000000000002,Hopi Blue,0,0,0,0,0,0
2021,2021-06-09,PLC,341.37000000000006,Hopi Blue,0,0,0,0,0,0
2021,2021-06-17,PLC,498.96000000000015,Hopi Blue,0,0,0,0,0,0
2021,2021-06-23,PLC,629.8200000000003,Hopi Blue,0,0,0,0,0,0
2021,2021-07-01,PLC,769.4100000000002,Hopi Blue,0,0,0,0,0,0
2021,2021-07-07,PLC,908.3700000000002,Hopi Blue,0,0,0,0,0,0
2021,2021-07-15,PLC,1098.2700000000002,Hopi Blue,0,0,0,0,0,0
2021,2021-07-21,PLC,1244.1600000000003,Hopi Blue,0,0,0,0,0,0
2021,2021-07-28,PLC,1402.1100000000004,Hopi Blue,0,0,0,0,0,0
2021,2021-08-04,PLC,1554.8400000000001,Hopi Blue,0,0,0,0,0,0
2021,2021-08-11,PLC,1695.7800000000002,Hopi Blue,0,0,0,0,0,0
2021,2021-08-18,PLC,1848.8700000000001,Hopi Blue,0,0,0,0,0,0
2021,2021-08-26,PLC,1994.3100000000002,Hopi Blue,0.037037037037037035,0,0,0,0,0
2021,2021-09-01,PLC,2119.32,Hopi Blue,0.037037037037037035,0,0,0,0,0
2021,2021-09-08,PLC,2234.25,Hopi Blue,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.037037037037037035,0,0
2022,2022-06-15,PLC,369.27,Hopi Blue,0,0,0,0,0,0
2022,2022-06-22,PLC,502.20000000000005,Hopi Blue,0,0,0,0,0,0
2022,2022-06-29,PLC,638.73,Hopi Blue,0,0,0,0,0,0
2022,2022-07-06,PLC,796.5900000000001,Hopi Blue,0,0,0,0,0,0
2022,2022-07-13,PLC,948.5100000000001,Hopi Blue,0,0,0,0,0,0
2022,2022-07-20,PLC,1115.64,Hopi Blue,0,0,0,0,0,0
2022,2022-07-26,PLC,1263.15,Hopi Blue,0,0,0,0,0,0
2022,2022-08-03,PLC,1442.16,Hopi Blue,0,0,0,0,0,0
2022,2022-08-10,PLC,1604.34,Hopi Blue,0,0,0,0,0,0
2022,2022-08-17,PLC,1763.82,Hopi Blue,0,0,0,0,0,0
2022,2022-08-24,PLC,1907.82,Hopi Blue,0,0,0,0,0,0
2022,2022-09-07,PLC,2196.18,Hopi Blue,0,0,0,0,0,0
2022,2022-09-21,PLC,2446.6499999999996,Hopi Blue,0,0,0,0,0,0
2023,2023-06-07,PLC,206.64000000000001,Hopi Blue,0,0,0,0,0,0
2023,2023-06-14,PLC,305.64,Hopi Blue,0,0,0,0,0,0
2023,2023-06-21,PLC,424.53,Hopi Blue,0,0,0,0,0,0
2023,2023-06-28,PLC,551.97,Hopi Blue,0,0,0,0,0,0
2023,2023-07-05,PLC,684.99,Hopi Blue,0,0,0,0,0,0
2023,2023-07-12,PLC,825.5699999999999,Hopi Blue,0,0,0,0,0,0
2023,2023-07-19,PLC,978.48,Hopi Blue,0,0,0,0,0,0
2023,2023-07-26,PLC,1143.09,Hopi Blue,0.045454545454545456,0,0,0,0,0
2023,2023-08-09,PLC,1451.52,Hopi Blue,0.6363636363636364,0.5454545454545454,0.09090909090909091,0,0,0
2023,2023-08-16,PLC,1602.6299999999999,Hopi Blue,0.7727272727272727,0.7272727272727273,0.5909090909090909,0.4090909090909091,0.22727272727272727,0
2023,2023-08-23,PLC,1774.7099999999998,Hopi Blue,0.9545454545454546,0.8636363636363636,0.8636363636363636,0.6818181818181818,0.4090909090909091,0.045454545454545456
2023,2023-08-30,PLC,1921.1399999999999,Hopi Blue,1,1,1,0.9545454545454546,0.8181818181818182,0.09090909090909091
2023,2023-09-06,PLC,2059.56,Hopi Blue,1,1,1,1,0.9090909090909091,0.36363636363636365
2023,2023-09-13,PLC,2185.0199999999995,Hopi Blue,1,1,1,1,0.9090909090909091,0.7272727272727273
2023,2023-09-20,PLC,2277.539999999999,Hopi Blue,1,1,1,1,1,0.8181818181818182
2023,2023-09-30,PLC,2422.4849999999997,Hopi Blue,1,1,1,1,1,0.8181818181818182
2009,2009-06-12,POG,164.88000000000005,Greasy-head,0,0,0,0,0,0
2009,2009-06-19,POG,260.91,Greasy-head,0,0,0,0,0,0
2009,2009-06-25,POG,371.43,Greasy-head,0,0,0,0,0,0
2009,2009-07-03,POG,533.97,Greasy-head,0,0,0,0,0,0
2009,2009-07-10,POG,672.48,Greasy-head,0,0,0,0,0,0
2009,2009-07-17,POG,821.97,Greasy-head,0,0,0,0,0,0
2009,2009-07-20,POG,889.9200000000001,Greasy-head,0,0,0,0,0,0
2009,2009-07-24,POG,976.8600000000001,Greasy-head,0.25,0,0,0,0,0
2009,2009-07-31,POG,1124.8200000000002,Greasy-head,0.5714285714285714,0.42857142857142855,0.03571428571428571,0,0,0
2009,2009-08-06,POG,1252.8000000000002,Greasy-head,0.8928571428571429,0.5,0.25,0.14285714285714285,0,0
2009,2009-08-14,POG,1406.88,Greasy-head,0.9285714285714286,0.8214285714285714,0.5357142857142857,0.5357142857142857,0.39285714285714285,0
2009,2009-08-21,POG,1533.3300000000002,Greasy-head,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857
2009,2009-09-01,POG,1753.3800000000003,Greasy-head,0.9642857142857143,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.8214285714285714,0.5357142857142857
2009,2009-09-04,POG,1811.9700000000003,Greasy-head,0.9642857142857143,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.6428571428571429
2009,2009-09-14,POG,1990.0800000000002,Greasy-head,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286,0.9285714285714286
2009,2009-09-18,POG,2046.69,Greasy-head,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286,0.9285714285714286
2009,2009-09-24,POG,2112.6600000000003,Greasy-head,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286,0.9285714285714286
2009,2009-09-25,POG,2123.6400000000003,Greasy-head,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286,0.9285714285714286
2010,2010-06-11,POG,351.5400000000001,Greasy-head,0,0,0,0,0,0
2010,2010-06-18,POG,444.6900000000001,Greasy-head,0,0,0,0,0,0
2010,2010-06-25,POG,573.6600000000001,Greasy-head,0,0,0,0,0,0
2010,2010-07-02,POG,727.74,Greasy-head,0,0,0,0,0,0
2010,2010-07-09,POG,866.7,Greasy-head,0,0,0,0,0,0
2010,2010-07-15,POG,991.71,Greasy-head,0,0,0,0,0,0
2010,2010-07-23,POG,1173.4199999999998,Greasy-head,0.06666666666666667,0,0,0,0,0
2010,2010-07-30,POG,1331.37,Greasy-head,0.4666666666666667,0.26666666666666666,0.03333333333333333,0.03333333333333333,0,0
2010,2010-08-05,POG,1457.28,Greasy-head,0.6666666666666666,0.5666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0
2010,2010-08-20,POG,1753.5600000000002,Greasy-head,0.9333333333333333,0.9333333333333333,0.9,0.8666666666666667,0.7333333333333333,0.1
2010,2010-08-26,POG,1872.9000000000003,Greasy-head,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.6333333333333333
2010,2010-09-09,POG,2114.5500000000006,Greasy-head,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8666666666666667
2010,2010-09-16,POG,2221.560000000001,Greasy-head,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667
2011,2011-06-14,POG,357.0300000000001,Hopi White,0,0,0,0,0,0
2011,2011-06-23,POG,508.14000000000016,Hopi White,0,0,0,0,0,0
2011,2011-07-01,POG,672.6600000000001,Hopi White,0,0,0,0,0,0
2011,2011-07-08,POG,837.72,Hopi White,0,0,0,0,0,0
2011,2011-07-14,POG,967.77,Hopi White,0,0,0,0,0,0
2011,2011-07-21,POG,1125.72,Hopi White,0,0,0,0,0,0
2011,2011-07-28,POG,1276.74,Hopi White,0.23076923076923078,0.038461538461538464,0,0,0,0
2011,2011-08-04,POG,1433.7,Hopi White,0.38461538461538464,0.34615384615384615,0.038461538461538464,0,0,0
2011,2011-08-11,POG,1573.2,Hopi White,0.7692307692307693,0.6153846153846154,0.38461538461538464,0.19230769230769232,0.07692307692307693,0
2011,2011-08-18,POG,1723.68,Hopi White,0.9615384615384616,0.8846153846153846,0.7692307692307693,0.5384615384615384,0.4230769230769231,0
2011,2011-08-25,POG,1874.16,Hopi White,1,1,0.8461538461538461,0.8076923076923077,0.6923076923076923,0
2011,2011-09-02,POG,2047.5900000000001,Hopi White,1,1,1,0.8846153846153846,0.8461538461538461,0.15384615384615385
2011,2011-09-08,POG,2160.1800000000007,Hopi White,1,1,1,1,1,0.38461538461538464
2011,2011-09-16,POG,2263.230000000001,Hopi White,1,1,1,1,1,0.7692307692307693
2011,2011-09-22,POG,2340.1800000000007,Hopi White,1,1,1,1,1,1
2012,2012-06-13,POG,453.78,Hopi White,0,0,0,0,0,0
2012,2012-06-21,POG,599.31,Hopi White,0,0,0,0,0,0
2012,2012-06-29,POG,782.8199999999999,Hopi White,0,0,0,0,0,0
2012,2012-07-07,POG,960.3899999999999,Hopi White,0,0,0,0,0,0
2012,2012-07-12,POG,1068.3899999999999,Hopi White,0,0,0,0,0,0
2012,2012-07-19,POG,1224.36,Hopi White,0,0,0,0,0,0
2012,2012-07-25,POG,1360.8,Hopi White,0,0,0,0,0,0
2012,2012-08-02,POG,1544.31,Hopi White,0,0,0,0,0,0
2012,2012-08-09,POG,1698.3,Hopi White,0,0,0,0,0,0
2012,2012-08-17,POG,1873.8,Hopi White,0,0,0,0,0,0
2012,2012-08-24,POG,2017.8,Hopi White,0,0,0,0,0,0
2012,2012-08-31,POG,2172.3300000000004,Hopi White,0,0,0,0,0,0
2012,2012-09-13,POG,2415.780000000001,Hopi White,0,0,0,0,0,0
2012,2012-09-19,POG,2508.2100000000014,Hopi White,0,0,0,0,0,0
2012,2012-09-27,POG,2627.1900000000014,Hopi White,0,0,0,0,0,0
2012,2012-10-05,POG,2745.270000000001,Hopi White,0,0,0,0,0,0
2013,2013-06-04,POG,194.94000000000003,Hopi White,0,0,0,0,0,0
2013,2013-06-14,POG,387.0000000000001,Hopi White,0,0,0,0,0,0
2013,2013-06-19,POG,479.52000000000015,Hopi White,0,0,0,0,0,0
2013,2013-06-28,POG,650.1600000000001,Hopi White,0,0,0,0,0,0
2013,2013-07-05,POG,814.77,Hopi White,0,0,0,0,0,0
2013,2013-07-11,POG,958.3199999999999,Hopi White,0,0,0,0,0,0
2013,2013-07-18,POG,1123.3799999999999,Hopi White,0,0,0,0,0,0
2013,2013-07-26,POG,1308.4199999999998,Hopi White,0,0,0,0,0,0
2013,2013-08-01,POG,1443.9599999999998,Hopi White,0,0,0,0,0,0
2013,2013-08-08,POG,1596.0599999999997,Hopi White,0,0,0,0,0,0
2013,2013-08-15,POG,1725.0299999999997,Hopi White,0.12,0.04,0,0,0,0
2013,2013-08-22,POG,1875.4199999999998,Hopi White,0.24,0.08,0,0,0,0
2013,2013-08-30,POG,2042.4599999999998,Hopi White,0.24,0.2,0.12,0.04,0,0
2013,2013-09-06,POG,2200.5,Hopi White,0.32,0.28,0.28,0.28,0.12,0
2013,2013-09-16,POG,2370.419999999999,Hopi White,0.36,0.36,0.36,0.36,0.28,0
2013,2013-09-27,POG,2526.12,Hopi White,0.36,0.36,0.36,0.36,0.28,0.12
2014,2014-06-12,POG,337.32000000000005,Hopi White,0,0,0,0,0,0
2014,2014-06-19,POG,460.80000000000007,Hopi White,0,0,0,0,0,0
2014,2014-06-26,POG,587.88,Hopi White,0,0,0,0,0,0
2014,2014-07-04,POG,753.3000000000001,Hopi White,0,0,0,0,0,0
2014,2014-07-11,POG,905.85,Hopi White,0,0,0,0,0,0
2014,2014-07-18,POG,1065.96,Hopi White,0,0,0,0,0,0
2014,2014-07-24,POG,1203.93,Hopi White,0,0,0,0,0,0
2014,2014-07-31,POG,1365.93,Hopi White,0,0,0,0,0,0
2014,2014-08-07,POG,1518.93,Hopi White,0,0,0,0,0,0
2014,2014-08-15,POG,1686.51,Hopi White,0,0,0,0,0,0
2014,2014-08-21,POG,1808.46,Hopi White,0,0,0,0,0,0
2014,2014-08-28,POG,1922.94,Hopi White,0,0,0,0,0,0
2014,2014-09-05,POG,2054.97,Hopi White,0,0,0,0,0,0
2014,2014-09-12,POG,2168.5500000000006,Hopi White,0,0,0,0,0,0
2014,2014-09-18,POG,2276.1000000000004,Hopi White,0,0,0,0,0,0
2014,2014-09-28,POG,2456.100000000001,Hopi White,0.05,0.05,0,0,0,0
2015,2015-06-19,POG,404.09999999999997,Hopi White,0,0,0,0,0,0
2015,2015-06-25,POG,525.0600000000001,Hopi White,0,0,0,0,0,0
2015,2015-07-02,POG,688.5000000000001,Hopi White,0,0,0,0,0,0
2015,2015-07-09,POG,828.9450000000002,Hopi White,0,0,0,0,0,0
2015,2015-07-16,POG,958.3650000000002,Hopi White,0,0,0,0,0,0
2015,2015-07-23,POG,1094.8950000000002,Hopi White,0.3,0,0,0,0,0
2015,2015-07-30,POG,1238.4450000000002,Hopi White,0.65,0.6,0.05,0.05,0,0
2015,2015-08-06,POG,1382.085,Hopi White,0.95,0.9,0.6,0.55,0.3,0
2015,2015-08-13,POG,1530.045,Hopi White,0.95,0.95,0.9,0.75,0.7,0
2015,2015-08-20,POG,1675.035,Hopi White,0.95,0.95,0.95,0.85,0.85,0
2015,2015-08-28,POG,1836.585,Hopi White,0.95,0.95,0.95,0.95,0.95,0.05
2015,2015-09-03,POG,1962.4950000000001,Hopi White,0.95,0.95,0.95,0.95,0.95,0.8
2015,2015-09-10,POG,2083.005,Hopi White,0.95,0.95,0.95,0.95,0.95,0.95
2015,2015-09-16,POG,2188.035,Hopi White,0.95,0.95,0.95,0.95,0.95,0.95
2015,2015-09-17,POG,2202.5249999999996,Hopi White,0.95,0.95,0.95,0.95,0.95,0.95
2016,2016-06-08,POG,226.07999999999998,Hopi White,0,0,0,0,0,0
2016,2016-06-15,POG,358.11,Hopi White,0,0,0,0,0,0
2016,2016-06-23,POG,525.6,Hopi White,0,0,0,0,0,0
2016,2016-06-30,POG,685.08,Hopi White,0,0,0,0,0,0
2016,2016-07-07,POG,812.6999999999999,Hopi White,0,0,0,0,0,0
2016,2016-07-14,POG,947.2499999999999,Hopi White,0,0,0,0,0,0
2016,2016-07-22,POG,1120.23,Hopi White,0,0,0,0,0,0
2016,2016-07-28,POG,1259.64,Hopi White,0.04,0,0,0,0,0
2016,2016-08-03,POG,1396.71,Hopi White,0.36,0.08,0,0,0,0
2016,2016-08-11,POG,1566.18,Hopi White,0.64,0.44,0.08,0.08,0,0
2016,2016-08-18,POG,1705.68,Hopi White,0.84,0.68,0.44,0.28,0.2,0
2016,2016-08-25,POG,1826.19,Hopi White,0.96,0.88,0.72,0.64,0.44,0
2016,2016-09-01,POG,1937.25,Hopi White,0.96,0.92,0.88,0.88,0.68,0.08
2016,2016-09-07,POG,2047.77,Hopi White,0.96,0.96,0.92,0.92,0.88,0.16
2016,2016-09-14,POG,2163.69,Hopi White,0.96,0.96,0.96,0.96,0.92,0.56
2016,2016-09-23,POG,2303.2799999999997,Hopi White,0.96,0.96,0.96,0.96,0.92,0.56
2017,2017-06-02,POG,184.59,Hopi White,0,0,0,0,0,0
2017,2017-06-07,POG,277.02,Hopi White,0,0,0,0,0,0
2017,2017-06-14,POG,401.13000000000005,Hopi White,0,0,0,0,0,0
2017,2017-06-22,POG,559.9800000000001,Hopi White,0,0,0,0,0,0
2017,2017-06-28,POG,675.0000000000001,Hopi White,0,0,0,0,0,0
2017,2017-07-05,POG,809.46000000000015,Hopi White,0,0,0,0,0,0
2017,2017-07-12,POG,976.9500000000002,Hopi White,0,0,0,0,0,0
